"org","organisation","year","measure","score","headcount","parent","par"
"LAA","Legal Aid Agency",2014,"B18",45,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B19",87,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B20",86,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B21",84,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B22",75,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B23",59,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B24",58,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B25",49,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B26",83,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B27",86,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B28",70,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B29",83,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B30",89,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B31",72,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B32",82,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B33",90,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B34",73,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B35",72,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B36",78,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B37",41,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B38",55,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B39",40,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B40",65,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B41",79,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B42",66,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B43",73,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B44",61,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B45",52,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B46",48,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B47",69,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B48",48,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B49",55,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B50",61,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B51",62,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B52",56,1500,"Justice","MOJ"
"LAA","Legal Aid Agency",2014,"B53",56,1500,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B01",92,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B02",81,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B03",79,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B04",57,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B05",75,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B06",87,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B07",84,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B08",85,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B09",68,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B10",81,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B11",80,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B12",64,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B13",74,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B14",75,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B15",63,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B16",61,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B17",64,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B18",38,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B19",84,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B20",82,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B21",77,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B22",56,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B23",46,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B24",45,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B25",47,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B26",79,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B27",85,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B28",66,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B29",76,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B30",81,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B31",66,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B32",74,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B33",88,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B34",60,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B35",57,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B36",63,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B37",42,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B38",42,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B39",36,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B40",52,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B41",56,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B42",54,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B43",49,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B44",47,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B45",30,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B46",23,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B47",57,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B48",33,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B49",38,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B50",55,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B51",39,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B52",49,37220,"Justice","MOJ"
"NOMS","National Offender Management Service",2014,"B53",40,37220,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B01",86,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B02",71,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B03",73,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B04",51,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B05",66,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B06",92,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B07",87,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B08",89,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B09",66,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B10",74,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B11",75,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B12",64,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B13",71,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B14",71,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B15",66,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B16",68,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B17",65,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B18",46,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B19",84,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B20",78,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B21",73,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B22",59,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B23",48,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B24",54,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B25",44,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B26",80,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B27",85,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B28",63,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B29",79,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B30",88,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B31",73,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B32",82,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B33",88,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B34",74,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B35",69,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B36",74,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B37",26,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B38",30,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B39",26,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B40",52,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B41",55,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B42",49,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B43",55,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B44",50,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B45",38,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B46",44,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B47",57,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B48",39,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B49",42,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B50",66,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B51",62,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B52",45,620,"Justice","MOJ"
"OPG","Office of the Public Guardian",2014,"B53",53,620,"Justice","MOJ"
"TNA","National Archives",2014,"B01",91,620,"Justice","MOJ"
"TNA","National Archives",2014,"B02",77,620,"Justice","MOJ"
"TNA","National Archives",2014,"B03",77,620,"Justice","MOJ"
"TNA","National Archives",2014,"B04",65,620,"Justice","MOJ"
"TNA","National Archives",2014,"B05",83,620,"Justice","MOJ"
"TNA","National Archives",2014,"B06",90,620,"Justice","MOJ"
"TNA","National Archives",2014,"B07",81,620,"Justice","MOJ"
"TNA","National Archives",2014,"B08",84,620,"Justice","MOJ"
"TNA","National Archives",2014,"B09",70,620,"Justice","MOJ"
"TNA","National Archives",2014,"B10",87,620,"Justice","MOJ"
"TNA","National Archives",2014,"B11",86,620,"Justice","MOJ"
"TNA","National Archives",2014,"B12",66,620,"Justice","MOJ"
"TNA","National Archives",2014,"B13",77,620,"Justice","MOJ"
"TNA","National Archives",2014,"B14",85,620,"Justice","MOJ"
"TNA","National Archives",2014,"B15",69,620,"Justice","MOJ"
"TNA","National Archives",2014,"B16",66,620,"Justice","MOJ"
"TNA","National Archives",2014,"B17",73,620,"Justice","MOJ"
"TNA","National Archives",2014,"B18",42,620,"Justice","MOJ"
"TNA","National Archives",2014,"B19",83,620,"Justice","MOJ"
"TNA","National Archives",2014,"B20",84,620,"Justice","MOJ"
"TNA","National Archives",2014,"B21",78,620,"Justice","MOJ"
"TNA","National Archives",2014,"B22",65,620,"Justice","MOJ"
"TNA","National Archives",2014,"B23",44,620,"Justice","MOJ"
"TNA","National Archives",2014,"B24",42,620,"Justice","MOJ"
"TNA","National Archives",2014,"B25",44,620,"Justice","MOJ"
"TNA","National Archives",2014,"B26",83,620,"Justice","MOJ"
"TNA","National Archives",2014,"B27",87,620,"Justice","MOJ"
"TNA","National Archives",2014,"B28",73,620,"Justice","MOJ"
"TNA","National Archives",2014,"B29",85,620,"Justice","MOJ"
"TNA","National Archives",2014,"B30",86,620,"Justice","MOJ"
"TNA","National Archives",2014,"B31",73,620,"Justice","MOJ"
"TNA","National Archives",2014,"B32",76,620,"Justice","MOJ"
"TNA","National Archives",2014,"B33",92,620,"Justice","MOJ"
"TNA","National Archives",2014,"B34",72,620,"Justice","MOJ"
"TNA","National Archives",2014,"B35",62,620,"Justice","MOJ"
"TNA","National Archives",2014,"B36",67,620,"Justice","MOJ"
"TNA","National Archives",2014,"B37",25,620,"Justice","MOJ"
"TNA","National Archives",2014,"B38",35,620,"Justice","MOJ"
"TNA","National Archives",2014,"B39",21,620,"Justice","MOJ"
"TNA","National Archives",2014,"B40",68,620,"Justice","MOJ"
"TNA","National Archives",2014,"B41",62,620,"Justice","MOJ"
"TNA","National Archives",2014,"B42",51,620,"Justice","MOJ"
"TNA","National Archives",2014,"B43",49,620,"Justice","MOJ"
"TNA","National Archives",2014,"B44",54,620,"Justice","MOJ"
"TNA","National Archives",2014,"B45",46,620,"Justice","MOJ"
"TNA","National Archives",2014,"B46",42,620,"Justice","MOJ"
"TNA","National Archives",2014,"B47",69,620,"Justice","MOJ"
"TNA","National Archives",2014,"B48",55,620,"Justice","MOJ"
"TNA","National Archives",2014,"B49",52,620,"Justice","MOJ"
"TNA","National Archives",2014,"B50",81,620,"Justice","MOJ"
"TNA","National Archives",2014,"B51",70,620,"Justice","MOJ"
"TNA","National Archives",2014,"B52",62,620,"Justice","MOJ"
"TNA","National Archives",2014,"B53",63,620,"Justice","MOJ"
"NCA","National Crime Agency",2014,"B01",86,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B02",64,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B03",65,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B04",36,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B05",55,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B06",72,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B07",70,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B08",65,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B09",51,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B10",77,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B11",72,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B12",41,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B13",60,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B14",67,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B15",43,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B16",39,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B17",47,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B18",28,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B19",80,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B20",71,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B21",60,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B22",34,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B23",33,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B24",19,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B25",22,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B26",69,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B27",80,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B28",44,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B29",63,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B30",67,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B31",48,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B32",53,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B33",74,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B34",34,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B35",50,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B36",61,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B37",23,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B38",21,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B39",23,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B40",23,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B41",32,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B42",31,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B43",33,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B44",22,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B45",12,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B46",13,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B47",33,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B48",14,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B49",24,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B50",54,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B51",27,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B52",34,4170,"Civil Service","CS"
"NCA","National Crime Agency",2014,"B53",31,4170,"Civil Service","CS"
"OFGEM","Office of Gas and Electricity Markets",2014,"B01",89,850,"Business, Innovation and Skills","BIS"
"OFGEM","Office of Gas and Electricity Markets",2014,"B02",76,850,"Business, Innovation and Skills","BIS"
"OFGEM","Office of Gas and Electricity Markets",2014,"B03",73,850,"Business, Innovation and Skills","BIS"
